id,date,online_hours
364596,2017-06-09,2.5
364596,2017-06-10,5.1
364596,2017-06-11,0.0
364596,2017-06-12,4.0
364596,2017-06-13,2.3
364596,2017-06-14,1.3
364596,2017-06-15,5.4
364596,2017-06-16,2.3
364596,2017-06-17,4.2
364596,2017-06-18,2.2
364596,2017-06-19,0.0
364596,2017-06-20,4.2
364596,2017-06-21,0.8
364896,2017-06-01,3.7
364896,2017-06-02,5.2
364896,2017-06-03,6.1
364896,2017-06-04,6.2
364896,2017-06-05,6.4
364896,2017-06-06,7.6
364896,2017-06-07,4.7
364896,2017-06-08,5.5
364896,2017-06-09,5.0
364896,2017-06-10,4.4
364896,2017-06-11,5.4
364896,2017-06-12,7.3
364896,2017-06-13,6.2
364896,2017-06-14,5.8
364896,2017-06-15,7.2
364896,2017-06-16,5.9
364896,2017-06-17,7.9
364896,2017-06-18,6.2
364896,2017-06-19,7.6
364896,2017-06-20,7.0
364896,2017-06-21,8.1
365055,2017-06-01,3.6
365055,2017-06-02,2.2
365055,2017-06-03,0.0
365055,2017-06-04,0.0
365055,2017-06-05,1.5
365055,2017-06-06,1.3
365055,2017-06-07,4.9
365055,2017-06-08,0.7
365055,2017-06-09,2.4
365055,2017-06-10,0.0
365055,2017-06-11,0.0
365055,2017-06-12,3.7
365055,2017-06-13,3.8
365055,2017-06-14,3.1
365055,2017-06-15,3.0
365055,2017-06-16,2.7
365055,2017-06-17,0.0
365055,2017-06-18,0.0
365055,2017-06-19,2.8
365055,2017-06-20,4.0
365055,2017-06-21,4.4
365908,2017-06-01,5.9
365908,2017-06-02,7.2
365908,2017-06-03,8.6
365908,2017-06-04,10.7
365908,2017-06-05,9.3
365908,2017-06-06,5.9
365908,2017-06-07,8.6
365908,2017-06-08,8.8
365908,2017-06-09,10.5
365908,2017-06-10,8.1
365908,2017-06-11,10.4
365908,2017-06-12,0.0
365908,2017-06-13,6.7
365908,2017-06-14,10.4
365908,2017-06-15,8.0
365908,2017-06-16,10.0
365908,2017-06-17,5.7
365908,2017-06-18,7.2
365908,2017-06-19,9.9
365908,2017-06-20,6.2
365908,2017-06-21,6.4
365975,2017-06-01,1.1
365975,2017-06-02,4.6
365975,2017-06-03,0.0
365975,2017-06-04,0.0
365975,2017-06-05,3.2
365975,2017-06-06,2.4
365975,2017-06-07,4.2
365975,2017-06-08,0.7
365975,2017-06-09,1.5
365975,2017-06-10,0.0
365975,2017-06-11,0.0
365975,2017-06-12,2.6
365975,2017-06-13,0.9
365975,2017-06-14,1.8
365975,2017-06-15,5.0
365975,2017-06-16,2.1
365975,2017-06-17,0.0
365975,2017-06-18,0.0
365975,2017-06-19,2.3
365975,2017-06-20,1.9
365975,2017-06-21,1.2
366126,2017-06-01,10.0
366126,2017-06-02,10.9
366126,2017-06-03,6.9
366126,2017-06-04,7.6
366126,2017-06-05,9.2
366126,2017-06-06,10.1
366126,2017-06-07,6.5
366126,2017-06-08,7.0
366126,2017-06-09,6.1
366126,2017-06-10,5.9
366126,2017-06-11,6.3
366126,2017-06-12,7.0
366126,2017-06-13,7.9
366126,2017-06-14,8.3
366126,2017-06-15,7.7
366126,2017-06-16,7.3
366126,2017-06-17,9.7
366126,2017-06-18,8.0
366126,2017-06-19,6.5
366126,2017-06-20,10.1
366126,2017-06-21,5.7
366768,2017-06-01,3.4
366768,2017-06-02,2.6
366768,2017-06-03,4.4
366768,2017-06-04,0.0
366768,2017-06-05,1.0
366768,2017-06-06,5.0
366768,2017-06-07,4.8
366768,2017-06-08,4.5
366768,2017-06-09,2.8
366768,2017-06-10,5.1
366768,2017-06-11,3.2
366768,2017-06-12,1.4
366768,2017-06-13,3.1
366768,2017-06-14,3.9
366768,2017-06-15,3.4
366768,2017-06-16,2.0
366768,2017-06-17,4.6
366768,2017-06-18,7.0
366768,2017-06-19,1.6
366768,2017-06-20,0.0
366768,2017-06-21,1.5
366799,2017-06-01,5.1
366799,2017-06-02,9.3
366799,2017-06-03,7.7
366799,2017-06-04,0.0
366799,2017-06-05,5.3
366799,2017-06-06,7.0
366799,2017-06-07,7.9
366799,2017-06-08,7.1
366799,2017-06-09,6.0
366799,2017-06-10,6.1
366799,2017-06-11,0.0
366799,2017-06-12,5.4
366799,2017-06-13,7.8
366799,2017-06-14,7.7
366799,2017-06-15,5.7
366799,2017-06-16,8.4
366799,2017-06-17,8.3
366799,2017-06-18,2.2
366799,2017-06-19,5.0
366799,2017-06-20,0.0
366799,2017-06-21,5.6
367066,2017-06-01,10.7
367066,2017-06-02,8.4
367066,2017-06-03,11.4
367066,2017-06-04,9.0
367066,2017-06-05,0.0
367066,2017-06-06,9.5
367066,2017-06-07,8.5
367066,2017-06-08,6.5
367066,2017-06-09,0.0
367066,2017-06-10,9.4
367066,2017-06-11,8.6
367066,2017-06-12,10.3
367066,2017-06-13,11.5
367066,2017-06-14,10.4
367066,2017-06-15,8.1
367066,2017-06-16,7.6
367066,2017-06-17,7.1
367066,2017-06-18,7.4
367066,2017-06-19,9.2
367066,2017-06-20,10.6
367066,2017-06-21,9.1
367297,2017-06-01,4.9
367297,2017-06-02,4.0
367297,2017-06-03,0.0
367297,2017-06-04,0.0
367297,2017-06-05,0.0
367297,2017-06-06,2.0
367297,2017-06-07,1.6
367297,2017-06-08,4.7
367297,2017-06-09,5.1
367297,2017-06-10,0.0
367297,2017-06-11,0.0
367297,2017-06-12,5.0
367297,2017-06-13,4.3
367297,2017-06-14,4.5
367297,2017-06-15,2.7
367297,2017-06-16,1.3
367297,2017-06-17,0.0
367297,2017-06-18,0.0
367297,2017-06-19,2.8
367297,2017-06-20,4.8
367297,2017-06-21,1.2
367470,2017-06-01,8.7
367470,2017-06-02,9.4
367470,2017-06-03,5.2
367470,2017-06-04,5.9
367470,2017-06-05,8.2
367470,2017-06-06,7.0
367470,2017-06-07,6.1
367470,2017-06-08,8.0
367470,2017-06-09,6.9
367470,2017-06-10,10.5
367470,2017-06-11,9.0
367470,2017-06-12,9.1
367470,2017-06-13,6.7
367470,2017-06-14,6.6
367470,2017-06-15,6.2
367470,2017-06-16,9.4
367470,2017-06-17,7.3
367470,2017-06-18,9.0
367470,2017-06-19,9.3
367470,2017-06-20,6.0
367470,2017-06-21,6.2
367716,2017-06-01,2.4
367716,2017-06-02,0.0
367716,2017-06-03,0.0
367716,2017-06-04,0.0
367716,2017-06-05,3.2
367716,2017-06-06,1.6
367716,2017-06-07,1.9
367716,2017-06-08,2.1
367716,2017-06-09,0.0
367716,2017-06-10,0.0
367716,2017-06-11,0.0
367716,2017-06-12,3.3
367716,2017-06-13,0.0
367716,2017-06-14,1.9
367716,2017-06-15,3.9
367716,2017-06-16,0.0
367716,2017-06-17,0.0
367716,2017-06-18,0.0
367716,2017-06-19,3.3
367716,2017-06-20,0.5
367716,2017-06-21,1.7
367760,2017-06-01,9.4
367760,2017-06-02,0.0
367760,2017-06-03,10.2
367760,2017-06-04,0.0
367760,2017-06-05,9.9
367760,2017-06-06,0.0
367760,2017-06-07,6.6
367760,2017-06-08,8.8
367760,2017-06-09,0.0
367760,2017-06-10,8.1
367760,2017-06-11,0.0
367760,2017-06-12,8.8
367760,2017-06-13,8.1
367760,2017-06-14,8.5
367760,2017-06-15,8.5
367760,2017-06-16,9.1
367760,2017-06-17,7.7
367760,2017-06-18,0.0
367760,2017-06-19,6.2
367760,2017-06-20,7.9
367760,2017-06-21,7.2
368099,2017-06-01,9.2
368099,2017-06-02,10.5
368099,2017-06-03,0.0
368099,2017-06-04,0.0
368099,2017-06-05,5.7
368099,2017-06-06,6.2
368099,2017-06-07,8.8
368099,2017-06-08,6.4
368099,2017-06-09,7.1
368099,2017-06-10,0.0
368099,2017-06-11,0.0
368099,2017-06-12,6.5
368099,2017-06-13,6.1
368099,2017-06-14,9.7
368099,2017-06-15,9.2
368099,2017-06-16,7.7
368099,2017-06-17,0.0
368099,2017-06-18,0.0
368099,2017-06-19,9.2
368099,2017-06-20,0.0
368099,2017-06-21,7.6
368128,2017-06-01,5.8
368128,2017-06-02,4.9
368128,2017-06-03,0.0
368128,2017-06-04,0.0
368128,2017-06-05,5.0
368128,2017-06-06,5.6
368128,2017-06-07,7.6
368128,2017-06-08,9.3
368128,2017-06-09,7.5
368128,2017-06-10,3.3
368128,2017-06-11,0.0
368128,2017-06-12,4.8
368128,2017-06-13,5.3
368128,2017-06-14,8.4
368128,2017-06-15,8.1
368128,2017-06-16,9.2
368128,2017-06-17,3.2
368128,2017-06-18,0.0
368128,2017-06-19,5.5
368128,2017-06-20,7.7
368128,2017-06-21,6.6
368196,2017-06-01,4.1
368196,2017-06-02,3.9
368196,2017-06-03,9.7
368196,2017-06-04,6.9
368196,2017-06-05,2.1
368196,2017-06-06,1.5
368196,2017-06-07,2.0
368196,2017-06-08,4.8
368196,2017-06-09,0.4
368196,2017-06-10,8.7
368196,2017-06-11,7.3
368196,2017-06-12,3.4
368196,2017-06-13,1.6
368196,2017-06-14,4.6
368196,2017-06-15,3.9
368196,2017-06-16,1.4
368196,2017-06-17,6.5
368196,2017-06-18,10.4
368196,2017-06-19,1.8
368196,2017-06-20,3.8
368196,2017-06-21,1.9
368866,2017-06-01,9.6
368866,2017-06-02,8.2
368866,2017-06-03,0.0
368866,2017-06-04,0.0
368866,2017-06-05,7.3
368866,2017-06-06,6.6
368866,2017-06-07,6.2
368866,2017-06-08,6.0
368866,2017-06-09,7.9
368866,2017-06-10,0.0
368866,2017-06-11,0.0
368866,2017-06-12,5.0
368866,2017-06-13,8.1
368866,2017-06-14,6.1
368866,2017-06-15,7.6
368866,2017-06-16,5.1
368866,2017-06-17,0.0
368866,2017-06-18,0.0
368866,2017-06-19,8.2
368866,2017-06-20,8.8
368866,2017-06-21,8.7
369057,2017-06-01,9.9
369057,2017-06-02,0.0
369057,2017-06-03,0.0
369057,2017-06-04,0.0
369057,2017-06-05,7.9
369057,2017-06-06,9.0
369057,2017-06-07,0.0
369057,2017-06-08,6.8
369057,2017-06-09,6.9
369057,2017-06-10,0.0
369057,2017-06-11,0.0
369057,2017-06-12,10.0
369057,2017-06-13,10.2
369057,2017-06-14,0.0
369057,2017-06-15,8.5
369057,2017-06-16,6.8
369057,2017-06-17,0.0
369057,2017-06-18,0.0
369057,2017-06-19,9.1
369057,2017-06-20,8.9
369057,2017-06-21,0.0
369598,2017-06-01,5.8
369598,2017-06-02,8.7
369598,2017-06-03,9.2
369598,2017-06-04,0.0
369598,2017-06-05,8.8
369598,2017-06-06,8.8
369598,2017-06-07,0.0
369598,2017-06-08,5.9
369598,2017-06-09,0.0
369598,2017-06-10,0.0
369598,2017-06-11,0.0
369598,2017-06-12,8.4
369598,2017-06-13,9.0
369598,2017-06-14,9.1
369598,2017-06-15,9.5
369598,2017-06-16,8.5
369598,2017-06-17,9.9
369598,2017-06-18,0.0
369598,2017-06-19,6.3
369598,2017-06-20,8.8
369598,2017-06-21,6.2
369625,2017-06-01,1.5
369625,2017-06-02,1.5
369625,2017-06-03,0.0
369625,2017-06-04,0.0
369625,2017-06-05,3.6
369625,2017-06-06,1.4
369625,2017-06-07,3.9
369625,2017-06-08,2.2
369625,2017-06-09,2.1
369625,2017-06-10,0.0
369625,2017-06-11,0.0
369625,2017-06-12,3.3
369625,2017-06-13,3.3
369625,2017-06-14,0.7
369625,2017-06-15,4.3
369625,2017-06-16,3.6
369625,2017-06-17,0.0
369625,2017-06-18,0.0
369625,2017-06-19,4.5
369625,2017-06-20,3.8
369625,2017-06-21,1.5
369977,2017-06-01,4.8
369977,2017-06-02,2.8
369977,2017-06-03,0.0
369977,2017-06-04,0.0
369977,2017-06-05,0.0
369977,2017-06-06,4.8
369977,2017-06-07,0.7
369977,2017-06-08,1.0
369977,2017-06-09,2.6
369977,2017-06-10,0.0
369977,2017-06-11,0.0
369977,2017-06-12,0.0
369977,2017-06-13,0.0
369977,2017-06-14,2.0
369977,2017-06-15,5.2
369977,2017-06-16,2.4
369977,2017-06-17,0.0
369977,2017-06-18,0.0
369977,2017-06-19,0.0
369977,2017-06-20,0.0
369977,2017-06-21,5.1
370305,2017-06-01,1.6
370305,2017-06-02,0.7
370305,2017-06-03,0.0
370305,2017-06-04,0.0
370305,2017-06-05,2.1
370305,2017-06-06,1.1
370305,2017-06-07,4.7
370305,2017-06-08,0.9
370305,2017-06-09,1.4
370305,2017-06-10,0.0
370305,2017-06-11,0.0
370305,2017-06-12,5.6
370305,2017-06-13,3.2
370305,2017-06-14,1.9
370305,2017-06-15,3.1
370305,2017-06-16,1.0
370305,2017-06-17,0.0
370305,2017-06-18,0.0
370305,2017-06-19,0.8
370305,2017-06-20,1.9
370305,2017-06-21,1.0
370389,2017-06-01,9.5
370389,2017-06-02,9.0
370389,2017-06-03,10.2
370389,2017-06-04,6.2
370389,2017-06-05,6.5
370389,2017-06-06,6.2
370389,2017-06-07,9.0
370389,2017-06-08,8.1
370389,2017-06-09,8.8
370389,2017-06-10,8.6
370389,2017-06-11,7.8
370389,2017-06-12,7.8
370389,2017-06-13,5.8
370389,2017-06-14,6.8
370389,2017-06-15,5.5
370389,2017-06-16,10.3
370389,2017-06-17,9.9
370389,2017-06-18,5.6
370389,2017-06-19,7.8
370389,2017-06-20,6.0
370389,2017-06-21,8.3
370390,2017-06-01,2.0
370390,2017-06-02,0.0
370390,2017-06-03,0.0
370390,2017-06-04,9.2
370390,2017-06-05,5.4
370390,2017-06-06,3.9
370390,2017-06-07,1.1
370390,2017-06-08,1.0
370390,2017-06-09,4.6
370390,2017-06-10,7.8
370390,2017-06-11,8.6
370390,2017-06-12,5.3
370390,2017-06-13,4.6
370390,2017-06-14,0.0
370390,2017-06-15,3.7
370390,2017-06-16,2.3
370390,2017-06-17,9.8
370390,2017-06-18,6.0
370390,2017-06-19,2.3
370390,2017-06-20,5.4
370390,2017-06-21,2.6
370530,2017-06-01,7.5
370530,2017-06-02,6.4
370530,2017-06-03,6.3
370530,2017-06-04,0.0
370530,2017-06-05,5.9
370530,2017-06-06,7.6
370530,2017-06-07,5.8
370530,2017-06-08,6.2
370530,2017-06-09,9.3
370530,2017-06-10,7.0
370530,2017-06-11,0.0
370530,2017-06-12,9.0
370530,2017-06-13,9.6
370530,2017-06-14,7.1
370530,2017-06-15,7.2
370530,2017-06-16,10.9
370530,2017-06-17,6.0
370530,2017-06-18,7.9
370530,2017-06-19,8.1
370530,2017-06-20,9.2
370530,2017-06-21,8.7
371001,2017-06-01,7.8
371001,2017-06-02,6.0
371001,2017-06-03,10.3
371001,2017-06-04,10.4
371001,2017-06-05,6.6
371001,2017-06-06,6.9
371001,2017-06-07,6.9
371001,2017-06-08,6.2
371001,2017-06-09,6.0
371001,2017-06-10,6.6
371001,2017-06-11,6.3
371001,2017-06-12,8.3
371001,2017-06-13,6.8
371001,2017-06-14,9.8
371001,2017-06-15,7.2
371001,2017-06-16,6.4
371001,2017-06-17,10.2
371001,2017-06-18,0.0
371001,2017-06-19,8.3
371001,2017-06-20,5.7
371001,2017-06-21,5.8
371346,2017-06-01,2.8
371346,2017-06-02,5.1
371346,2017-06-03,6.1
371346,2017-06-04,0.0
371346,2017-06-05,2.8
371346,2017-06-06,3.8
371346,2017-06-07,1.5
371346,2017-06-08,4.0
371346,2017-06-09,0.0
371346,2017-06-10,7.2
371346,2017-06-11,7.6
371346,2017-06-12,1.8
371346,2017-06-13,1.6
371346,2017-06-14,2.0
371346,2017-06-15,4.8
371346,2017-06-16,1.1
371346,2017-06-17,5.7
371346,2017-06-18,6.1
371346,2017-06-19,3.9
371346,2017-06-20,2.9
371346,2017-06-21,4.8
371634,2017-06-01,4.1
371634,2017-06-02,3.9
371634,2017-06-03,0.0
371634,2017-06-04,0.0
371634,2017-06-05,0.6
371634,2017-06-06,4.3
371634,2017-06-07,5.0
371634,2017-06-08,3.8
371634,2017-06-09,2.8
371634,2017-06-10,0.0
371634,2017-06-11,0.0
371634,2017-06-12,2.3
371634,2017-06-13,5.4
371634,2017-06-14,4.7
371634,2017-06-15,2.4
371634,2017-06-16,0.0
371634,2017-06-17,0.0
371634,2017-06-18,0.0
371634,2017-06-19,2.7
371634,2017-06-20,5.3
371634,2017-06-21,1.6
372273,2017-06-01,8.6
372273,2017-06-02,0.0
372273,2017-06-03,0.0
372273,2017-06-04,0.0
372273,2017-06-05,6.0
372273,2017-06-06,9.6
372273,2017-06-07,6.3
372273,2017-06-08,9.2
372273,2017-06-09,0.0
372273,2017-06-10,0.0
372273,2017-06-11,0.0
372273,2017-06-12,8.8
372273,2017-06-13,6.7
372273,2017-06-14,6.9
372273,2017-06-15,8.0
372273,2017-06-16,0.0
372273,2017-06-17,0.0
372273,2017-06-18,0.0
372273,2017-06-19,8.9
372273,2017-06-20,8.7
372273,2017-06-21,5.5
373017,2017-06-01,11.2
373017,2017-06-02,8.9
373017,2017-06-03,9.1
373017,2017-06-04,9.6
373017,2017-06-05,9.9
373017,2017-06-06,9.5
373017,2017-06-07,10.7
373017,2017-06-08,0.0
373017,2017-06-09,6.9
373017,2017-06-10,0.0
373017,2017-06-11,7.7
373017,2017-06-12,10.7
373017,2017-06-13,7.9
373017,2017-06-14,9.8
373017,2017-06-15,8.9
373017,2017-06-16,7.4
373017,2017-06-17,7.4
373017,2017-06-18,7.0
373017,2017-06-19,10.1
373017,2017-06-20,0.0
373017,2017-06-21,9.6
373387,2017-06-01,4.4
373387,2017-06-02,3.8
373387,2017-06-03,0.0
373387,2017-06-04,7.9
373387,2017-06-05,4.6
373387,2017-06-06,5.7
373387,2017-06-07,3.3
373387,2017-06-08,0.0
373387,2017-06-09,2.8
373387,2017-06-10,0.0
373387,2017-06-11,6.5
373387,2017-06-12,1.9
373387,2017-06-13,3.2
373387,2017-06-14,4.1
373387,2017-06-15,3.3
373387,2017-06-16,2.1
373387,2017-06-17,0.0
373387,2017-06-18,5.3
373387,2017-06-19,4.2
373387,2017-06-20,3.3
373387,2017-06-21,5.0
373805,2017-06-01,3.6
373805,2017-06-02,1.7
373805,2017-06-03,0.0
373805,2017-06-04,0.0
373805,2017-06-05,4.4
373805,2017-06-06,0.2
373805,2017-06-07,1.1
373805,2017-06-08,5.0
373805,2017-06-09,4.5
373805,2017-06-10,0.0
373805,2017-06-11,0.0
373805,2017-06-12,3.0
373805,2017-06-13,5.2
373805,2017-06-14,5.2
373805,2017-06-15,5.2
373805,2017-06-16,1.0
373805,2017-06-17,0.0
373805,2017-06-18,0.0
373805,2017-06-19,4.5
373805,2017-06-20,5.1
373805,2017-06-21,2.9
373836,2017-06-01,0.6
373836,2017-06-02,4.6
373836,2017-06-03,0.0
373836,2017-06-04,0.0
373836,2017-06-05,3.8
373836,2017-06-06,4.2
373836,2017-06-07,3.8
373836,2017-06-08,1.2
373836,2017-06-09,0.2
373836,2017-06-10,0.0
373836,2017-06-11,0.0
373836,2017-06-12,1.3
373836,2017-06-13,1.1
373836,2017-06-14,0.7
373836,2017-06-15,1.6
373836,2017-06-16,2.2
373836,2017-06-17,0.0
373836,2017-06-18,0.0
373836,2017-06-19,3.7
373836,2017-06-20,4.2
373836,2017-06-21,3.6
374435,2017-06-01,5.6
374435,2017-06-02,9.0
374435,2017-06-03,10.2
374435,2017-06-04,8.6
374435,2017-06-05,10.9
374435,2017-06-06,6.8
374435,2017-06-07,7.8
374435,2017-06-08,8.8
374435,2017-06-09,9.5
374435,2017-06-10,9.0
374435,2017-06-11,9.2
374435,2017-06-12,7.8
374435,2017-06-13,6.1
374435,2017-06-14,7.2
374435,2017-06-15,7.6
374435,2017-06-16,10.3
374435,2017-06-17,9.1
374435,2017-06-18,9.3
374435,2017-06-19,8.4
374435,2017-06-20,8.6
374435,2017-06-21,5.7
374902,2017-06-01,0.8
374902,2017-06-02,1.7
374902,2017-06-03,0.0
374902,2017-06-04,0.0
374902,2017-06-05,1.3
374902,2017-06-06,4.3
374902,2017-06-07,4.7
374902,2017-06-08,4.0
374902,2017-06-09,3.4
374902,2017-06-10,0.0
374902,2017-06-11,0.0
374902,2017-06-12,3.3
374902,2017-06-13,2.9
374902,2017-06-14,4.5
374902,2017-06-15,3.5
374902,2017-06-16,0.6
374902,2017-06-17,0.0
374902,2017-06-18,0.0
374902,2017-06-19,0.2
374902,2017-06-20,1.4
374902,2017-06-21,1.3
375641,2017-06-01,5.9
375641,2017-06-02,8.5
375641,2017-06-03,7.2
375641,2017-06-04,10.3
375641,2017-06-05,8.4
375641,2017-06-06,10.2
375641,2017-06-07,9.9
375641,2017-06-08,9.3
375641,2017-06-09,5.9
375641,2017-06-10,8.5
375641,2017-06-11,10.2
375641,2017-06-12,7.7
375641,2017-06-13,6.4
375641,2017-06-14,9.6
375641,2017-06-15,7.9
375641,2017-06-16,8.7
375641,2017-06-17,9.4
375641,2017-06-18,8.9
375641,2017-06-19,0.8
375641,2017-06-20,6.0
375641,2017-06-21,7.4
376164,2017-06-01,3.4
376164,2017-06-02,3.6
376164,2017-06-03,8.9
376164,2017-06-04,4.6
376164,2017-06-05,0.9
376164,2017-06-06,1.4
376164,2017-06-07,2.9
376164,2017-06-08,4.5
376164,2017-06-09,4.2
376164,2017-06-10,6.9
376164,2017-06-11,6.8
376164,2017-06-12,3.1
376164,2017-06-13,3.1
376164,2017-06-14,0.0
376164,2017-06-15,2.6
376164,2017-06-16,2.8
376164,2017-06-17,8.1
376164,2017-06-18,5.8
376164,2017-06-19,2.2
376164,2017-06-20,0.0
376164,2017-06-21,3.5
376324,2017-06-01,5.0
376324,2017-06-02,4.9
376324,2017-06-03,0.0
376324,2017-06-04,0.0
376324,2017-06-05,4.8
376324,2017-06-06,0.0
376324,2017-06-07,2.4
376324,2017-06-08,1.4
376324,2017-06-09,3.1
376324,2017-06-10,0.0
376324,2017-06-11,0.0
376324,2017-06-12,0.0
376324,2017-06-13,3.8
376324,2017-06-14,2.2
376324,2017-06-15,1.5
376324,2017-06-16,1.2
376324,2017-06-17,0.0
376324,2017-06-18,0.0
376324,2017-06-19,5.8
376324,2017-06-20,1.2
376324,2017-06-21,2.6
376798,2017-06-01,8.9
376798,2017-06-02,6.4
376798,2017-06-03,0.0
376798,2017-06-04,10.4
376798,2017-06-05,11.5
376798,2017-06-06,7.4
376798,2017-06-07,6.1
376798,2017-06-08,11.3
376798,2017-06-09,8.2
376798,2017-06-10,0.0
376798,2017-06-11,8.4
376798,2017-06-12,8.7
376798,2017-06-13,10.4
376798,2017-06-14,8.8
376798,2017-06-15,10.8
376798,2017-06-16,9.1
376798,2017-06-17,0.0
376798,2017-06-18,7.5
376798,2017-06-19,10.4
376798,2017-06-20,8.7
376798,2017-06-21,9.4
377034,2017-06-01,4.1
377034,2017-06-02,5.0
377034,2017-06-03,7.2
377034,2017-06-04,4.5
377034,2017-06-05,7.1
377034,2017-06-06,7.7
377034,2017-06-07,7.5
377034,2017-06-08,5.9
377034,2017-06-09,5.6
377034,2017-06-10,8.0
377034,2017-06-11,6.4
377034,2017-06-12,6.7
377034,2017-06-13,4.6
377034,2017-06-14,0.0
377034,2017-06-15,4.7
377034,2017-06-16,6.0
377034,2017-06-17,0.0
377034,2017-06-18,6.1
377034,2017-06-19,3.9
377034,2017-06-20,5.8
377034,2017-06-21,6.0
377052,2017-06-01,8.0
377052,2017-06-02,5.9
377052,2017-06-03,0.0
377052,2017-06-04,5.8
377052,2017-06-05,9.0
377052,2017-06-06,6.8
377052,2017-06-07,10.2
377052,2017-06-08,8.4
377052,2017-06-09,7.2
377052,2017-06-10,0.0
377052,2017-06-11,6.4
377052,2017-06-12,8.9
377052,2017-06-13,6.9
377052,2017-06-14,9.5
377052,2017-06-15,7.0
377052,2017-06-16,6.5
377052,2017-06-17,0.0
377052,2017-06-18,7.4
377052,2017-06-19,8.3
377052,2017-06-20,8.4
377052,2017-06-21,9.8
377346,2017-06-01,0.0
377346,2017-06-02,8.6
377346,2017-06-03,7.7
377346,2017-06-04,9.4
377346,2017-06-05,7.5
377346,2017-06-06,7.2
377346,2017-06-07,9.9
377346,2017-06-08,10.8
377346,2017-06-09,11.5
377346,2017-06-10,8.1
377346,2017-06-11,10.7
377346,2017-06-12,7.2
377346,2017-06-13,10.4
377346,2017-06-14,7.0
377346,2017-06-15,7.0
377346,2017-06-16,11.2
377346,2017-06-17,7.8
377346,2017-06-18,9.9
377346,2017-06-19,6.8
377346,2017-06-20,9.3
377346,2017-06-21,7.2
377897,2017-06-01,0.0
377897,2017-06-02,6.4
377897,2017-06-03,0.0
377897,2017-06-04,0.0
377897,2017-06-05,6.7
377897,2017-06-06,9.0
377897,2017-06-07,0.0
377897,2017-06-08,5.7
377897,2017-06-09,6.2
377897,2017-06-10,0.0
377897,2017-06-11,0.0
377897,2017-06-12,10.1
377897,2017-06-13,7.0
377897,2017-06-14,0.0
377897,2017-06-15,10.4
377897,2017-06-16,9.8
377897,2017-06-17,0.0
377897,2017-06-18,0.0
377897,2017-06-19,9.6
377897,2017-06-20,8.4
377897,2017-06-21,0.0
378731,2017-06-01,0.0
378731,2017-06-02,8.2
378731,2017-06-03,0.0
378731,2017-06-04,0.0
378731,2017-06-05,6.2
378731,2017-06-06,6.9
378731,2017-06-07,10.7
378731,2017-06-08,0.0
378731,2017-06-09,7.2
378731,2017-06-10,0.0
378731,2017-06-11,0.0
378731,2017-06-12,6.9
378731,2017-06-13,7.2
378731,2017-06-14,8.0
378731,2017-06-15,0.0
378731,2017-06-16,8.5
378731,2017-06-17,0.0
378731,2017-06-18,0.0
378731,2017-06-19,7.2
378731,2017-06-20,6.5
378731,2017-06-21,9.3
379241,2017-06-01,4.8
379241,2017-06-02,5.4
379241,2017-06-03,7.8
379241,2017-06-04,0.0
379241,2017-06-05,1.5
379241,2017-06-06,4.6
379241,2017-06-07,2.2
379241,2017-06-08,2.2
379241,2017-06-09,2.3
379241,2017-06-10,6.7
379241,2017-06-11,0.0
379241,2017-06-12,0.8
379241,2017-06-13,3.6
379241,2017-06-14,3.9
379241,2017-06-15,1.5
379241,2017-06-16,0.7
379241,2017-06-17,6.9
379241,2017-06-18,0.0
379241,2017-06-19,5.7
379241,2017-06-20,1.6
379241,2017-06-21,2.8
379590,2017-06-01,5.5
379590,2017-06-02,8.8
379590,2017-06-03,8.8
379590,2017-06-04,7.5
379590,2017-06-05,9.4
379590,2017-06-06,6.2
379590,2017-06-07,6.2
379590,2017-06-08,8.2
379590,2017-06-09,7.6
379590,2017-06-10,8.8
379590,2017-06-11,8.8
379590,2017-06-12,6.2
379590,2017-06-13,0.0
379590,2017-06-14,8.8
379590,2017-06-15,5.7
379590,2017-06-16,8.8
379590,2017-06-17,6.2
379590,2017-06-18,10.6
379590,2017-06-19,5.3
379590,2017-06-20,9.8
379590,2017-06-21,11.0
379865,2017-06-01,8.1
379865,2017-06-02,9.2
379865,2017-06-03,10.3
379865,2017-06-04,8.3
379865,2017-06-05,0.0
379865,2017-06-06,10.9
379865,2017-06-07,11.0
379865,2017-06-08,9.2
379865,2017-06-09,11.2
379865,2017-06-10,9.4
379865,2017-06-11,10.1
379865,2017-06-12,7.7
379865,2017-06-13,6.5
379865,2017-06-14,10.5
379865,2017-06-15,10.9
379865,2017-06-16,11.0
379865,2017-06-17,10.7
379865,2017-06-18,10.2
379865,2017-06-19,8.8
379865,2017-06-20,7.8
379865,2017-06-21,10.2
380457,2017-06-01,6.4
380457,2017-06-02,5.7
380457,2017-06-03,0.0
380457,2017-06-04,0.0
380457,2017-06-05,0.0
380457,2017-06-06,0.0
380457,2017-06-07,8.4
380457,2017-06-08,4.2
380457,2017-06-09,8.3
380457,2017-06-10,0.0
380457,2017-06-11,0.0
380457,2017-06-12,0.0
380457,2017-06-13,6.4
380457,2017-06-14,6.1
380457,2017-06-15,4.5
380457,2017-06-16,5.8
380457,2017-06-17,0.0
380457,2017-06-18,0.0
380457,2017-06-19,0.0
380457,2017-06-20,8.0
